;0
1214;8102f810009be103
1215;8102f810009d0401
1216;8102f810009d2505
1217;0102f8107206303d
1218;0102f81072064344
1219;0102f810720659e3
1220;0102f81072075295
1221;0102f8107207f022
1222;8102f810009c090c
1223;8102f81000a16602
1224;0102f8107206006c
1225;0102f810720639f0
1226;0102f81072063abd
1227;0102f810720651ca
1228;0102f810720659f1
1229;0102f81072065ab6
1230;0102f81072068d5b
1231;0102f8107206dc05
1232;0102f8107206eac8
1233;0102f81072075309
1234;8102f810009bd103
1235;8102f810009bd109
1236;8102f810009c5c03
1237;8102f810009e2708
1238;8102f81000a16303
1239;8102f81000a16604
1240;8102f81000a8ac02
1241;0102f8107206402f
1242;0102f8107206727a
1243;0102f8107206ab9f
1244;0102f8107206e0b6
1245;0102f8107206e0dc
1246;0102f8107206e328
1247;0102f8107206e347
1248;0102f81072076a2e
1249;8102f810009bba0c
1250;8102f810009be003
1251;8102f810009c6103
1252;8102f810009ccc04
1253;8102f810009df405
1254;8102f810009f400b
1255;8102f810009f8b01
1256;8102f81000ab3806
1257;0102f81072060919
1258;0102f81072060df3
1259;0102f81072061063
1260;0102f8107206a59c
1261;0102f8107206fd11
1262;8102f810009bb90a
1263;8102f810009bba01
1264;8102f810009bbc06
1265;8102f810009bc905
1266;8102f810009be00b
1267;8102f810009c7e09
1268;8102f810009cc904
1269;8102f810009dc901
1270;8102f81000a0ad05
1271;0102f810720603ed
1272;0102f81072067438
1273;0102f81072068b20
1274;0102f81072069f57
1275;0102f810720793e7
1276;8102f810009bca09
1277;8102f810009bda01
1278;8102f810009bdd04
1279;8102f810009bde01
1280;8102f810009be002
1281;8102f810009be207
1282;8102f810009e6d03
1283;8102f810009e6d07
1284;8102f810009f3b05
1285;8102f81000ab3a04
1286;0102f81072069058
1287;0102f8107207ea2f
1288;8102f810009d060a
1289;8102f81000a4790c
1290;8102f81000a8af01
1291;0102f81072065c56
1292;0102f810720684f6
1293;0102f8107206b2b8
1294;0102f81072077224
1295;8102f810009bdd03
1296;8102f810009ec00a
1297;8102f810009f4005
1298;8102f81000a8aa04
1299;8102f81000a98c01
1300;0102f81072062834
1301;0102f81072063422
1302;0102f81072063da2
1303;0102f81072064771
1304;0102f81072069939
1305;8102f810009bce0b
1306;8102f810009c0906
1307;8102f810009ce90b
1308;8102f810009d0304
1309;8102f81000a06a09
1310;8102f81000a0b107
1311;0102f8107206422d
1312;0102f81072064911
1313;0102f8107206898f
1314;0102f8107206b2df
1315;0102f8107206ead0
1316;8102f810009d2901
1317;8102f810009d9104
1318;8102f810009dc608
1319;8102f810009dea04
1320;8102f810009df404
1321;0102f81072074d9b
1322;8102f810009ce909
1323;8102f810009d7201
1324;0102f81072060560
1325;0102f81072063eb1
1326;0102f81072066f9f
1327;0102f8107206744f
1328;0102f810720677b6
1329;0102f8107206bd69
1330;0102f8107206e091
1331;0102f8107206e116
1332;0102f8107206e84d
1333;0102f8107207a9fd
1334;8102f810009e6d0a
1335;0102f810720602fe
1336;0102f810720603f6
1337;0102f81072062243
1338;0102f8107206a7e7
1339;0102f8107206a92e
1340;0102f8107206d664
1341;0102f81072070059
1342;0102f810720763a6
1343;8102f810009ce309
1344;8102f810009e7e0c
1345;8102f81000a8b101
1346;0102f810720647d3
1347;0102f8107206743b
1348;0102f81072067a92
1349;0102f810720683e0
1350;0102f81072068b77
1351;0102f8107206d79c
1352;0102f8107206d9d4
1353;0102f810720789e3
1354;8102f810009bba02
1355;8102f810009bde02
1356;0102f8107206055c
1357;0102f81072061301
1358;0102f8107206a5ba
1359;0102f8107206c03a
1360;0102f8107206d502
1361;0102f8107206da9e
1362;0102f8107206f013
1363;0102f8107207b0b9
1364;8102f810009bdb07
1365;8102f810009bdd01
1366;8102f810009be001
1367;8102f810009dcc02
1368;8102f810009f4004
1369;8102f81000ab0601
1370;0102f81072061b74
1371;0102f81072064303
1372;0102f8107206e9b2
1373;0102f8107207a44e
1374;0102f8107207d18f
1375;8102f81000a0b206
1376;0102f8107206055b
1377;0102f81072060df4
1378;0102f810720657c8
1379;0102f810720691c2
1380;0102f8107207286a
1381;0102f8107207de97
1382;8102f810009be20a
1383;8102f810009ce306
1384;8102f81000a84d08
1385;0102f8107206049f
1386;0102f81072067521
1387;0102f81072069143
1388;0102f8107206d31c
1389;0102f810720771bb
1390;8102f810009bdc04
1391;8102f810009dcc03
1392;8102f810009e2b07
1393;0102f81072063b08
1394;0102f8107206d98d
1395;0102f810720709c1
1396;0102f81072073ba0
1397;8102f81000ab0606
1398;0102f81072060b82
1399;0102f810720612ba
1400;0102f810720673b3
1401;8102f810009bce06
1402;8102f810009cb909
1403;8102f810009e2b0a
1404;0102f81072060c67
1405;0102f8107206124a
1406;0102f8107206423a
1407;0102f81072067822
1408;0102f8107206b1cf
1409;0102f8107206eae8
1410;0102f8107206f285
1411;0102f81072078e9a
1412;0102f81072061a3a
1413;0102f81072062aee
1414;8102f810009ce303
1415;8102f810009ce903
1416;8102f810009d7208
1417;0102f81072060ba8
1418;0102f810720635fd
1419;0102f8107206421b
1420;0102f810720657f0
1421;0102f81072067ffc
1422;0102f8107206d9c1
1423;0102f8107206db78
1424;0102f8107206ed60
1425;8102f810009bd108
1426;8102f810009d2904
1427;8102f810009dc609
1428;8102f810009e6d0b
1429;8102f81000a84d09
1430;8102f81000a88202
1431;8102f81000a8a60c
1432;8102f81000ae7603
1433;0102f8107206119e
1434;0102f810720628b7
1435;0102f81072063914
1436;0102f81072063c1d
1437;0102f8107206cac4
1438;0102f8107206cd96
1439;0102f8107206e3c9
1440;0102f8107206fcf9
1441;0102f81072076b7f
1442;0102f81072076cb9
1443;0102f81072077805
1444;8102f810009bce04
1445;8102f810009c5c0c
1446;8102f81000a8af04
1447;0102f810720618ff
1448;0102f810720639d2
1449;0102f81072065ac8
1450;0102f810720663ff
1451;0102f810720699f9
1452;0102f81072069dcd
1453;0102f8107207b32c
1454;8102f810009bb908
1455;8102f810009c5c0b
1456;8102f810009d2507
1457;8102f810009d2803
1458;8102f810009dcb04
1459;8102f81000a47902
1460;0102f81072060d55
1461;0102f8107206344d
1462;0102f81072063ded
1463;0102f81072065aba
1464;0102f8107206b25f
1465;0102f8107206be3d
1466;0102f8107206c0b2
1467;0102f8107206f6d9
1468;0102f81072071fac
1469;8102f810009bdb05
1470;0102f81072060a71
1471;0102f810720659e6
1472;0102f810720684d1
1473;0102f8107206a1bc
1474;0102f8107206d277
1475;0102f8107206db86
1476;0102f81072076bda
1477;0102f8107207843c
1478;8102f810009bd402
1479;8102f810009ccc07
1480;8102f810009d0404
1481;8102f810009e7e0b
1482;8102f81000a16502
1483;0102f810720657a8
1484;0102f81072065bc6
1485;0102f8107206afb9
1486;0102f8107206bbb1
1487;0102f8107206d92b
1488;0102f8107206e171
1489;0102f810720799a8
1490;0102f8107207eb9e
1491;0102f8107207fc76
1492;8102f81000a3f50b
1493;8102f81000a87e01
1494;0102f810720638f1
1495;0102f81072067715
1496;0102f810720730c8
1497;8102f810009ccc05
1498;8102f810009dcd01
1499;8102f810009fa501
1500;8102f81000a8a609
1501;0102f81072060dce
1502;0102f8107206d84c
1503;0102f8107206fed4
1504;8102f810009bd107
1505;8102f810009c5c09
1506;8102f810009d9a01
1507;8102f810009f4007
1508;0102f810720653af
1509;0102f81072065ef7
1510;0102f8107206f05a
1511;0102f8107207218d
1512;0102f81072073d97
1513;8102f810009bcf09
1514;8102f810009bd705
1515;8102f810009be505
1516;8102f810009ec005
1517;8102f81000a0ad04
1518;0102f8107206331f
1519;0102f8107206502a
1520;0102f81072067f86
1521;0102f81072069a21
1522;0102f8107206a077
1523;0102f8107206ab88
1524;8102f810009e2b04
1525;8102f81000a47904
1526;0102f81072060d89
1527;0102f81072063774
1528;0102f81072065798
1529;0102f810720677bf
1530;0102f8107206af96
1531;0102f8107206b002
1532;0102f8107206f483
1533;0102f8107206f9ab
1534;0102f810720760f2
1535;8102f810009bd405
1536;8102f810009da401
1537;8102f81000a8aa01
1538;0102f81072064030
1539;0102f810720659f2
1540;0102f81072067b75
1541;0102f8107206e0e3
1542;8102f810009bd209
1543;8102f810009bd406
1544;8102f810009c9c05
1545;8102f810009d0601
1546;8102f810009d6801
1547;8102f810009dca02
1548;8102f810009ec00b
1549;8102f81000a89301
1550;0102f81072063d98
1551;0102f810720664fe
1552;0102f810720690be
1553;0102f81072069d2d
1554;0102f8107206a0ea
1555;0102f8107206b409
1556;0102f81072076e6c
1557;8102f81000a3f505
1558;0102f8107206f0a5
1559;0102f8107206ff1f
1560;8102f810009bca03
1561;8102f810009be206
1562;8102f810009d9b05
1563;8102f810009ec007
1564;8102f81000a8aa06
1565;0102f8107206571d
1566;0102f8107206695b
1567;0102f81072069385
1568;0102f8107206945e
1569;0102f8107206ed52
1570;0102f81072074374
1571;8102f810009bbc0a
1572;8102f810009bc906
1573;8102f810009bcf06
1574;8102f810009cb901
1575;8102f81000a0b102
1576;8102f81000a8a301
1577;0102f81072061451
1578;0102f81072063b99
1579;0102f81072064033
1580;0102f81072068391
1581;0102f81072070d93
1582;0102f81072070e02
1583;8102f810009bc90a
1584;8102f810009cc909
1585;8102f810009d0309
1586;8102f81000add002
1587;0102f81072062159
1588;0102f810720651d3
1589;0102f81072067505
1590;0102f81072075caa
1591;8102f810009dca01
1592;8102f810009ed404
1593;8102f810009f3b02
1594;0102f810720603ad
1595;0102f8107206421d
1596;0102f8107206743c
1597;0102f8107206a0d0
1598;0102f81072073ed3
1599;8102f810009bba04
1600;8102f810009bbc0b
1601;8102f810009bce08
1602;8102f810009d2804
1603;8102f810009d7902
1604;8102f810009e2b02
1605;8102f810009f4006
1606;0102f81072060dbb
1607;0102f81072060e1f
1608;0102f8107206265b
1609;0102f8107206562d
1610;0102f810720664fc
1611;0102f8107206d236
1612;0102f8107206e1c9
1613;0102f8107207d9d8
1614;8102f810009bca0b
1615;8102f810009bd00b
1616;8102f810009bd00c
1617;8102f810009bda08
1618;8102f810009d2801
1619;8102f810009d7202
1620;0102f810720620f2
1621;0102f810720621c4
1622;0102f81072064762
1623;0102f81072066442
1624;0102f81072066c2e
1625;0102f81072069268
1626;0102f8107206a7f0
1627;0102f8107206c527
1628;0102f8107206cb67
1629;0102f8107206e0e8
1630;0102f8107206eec5
1631;0102f8107207367d
1632;8102f810009bd306
1633;8102f810009bda09
1634;8102f810009dc705
1635;8102f81000a3f503
1636;0102f81072060a47
1637;0102f81072064b44
1638;0102f81072069b68
1639;0102f8107206d5b0
1640;0102f8107207b4af
1641;8102f810009d6806
1642;8102f810009ed405
1643;0102f81072060009
1644;0102f81072063a37
1645;0102f8107206662d
1646;0102f81072066cb1
1647;0102f8107207f2b2
1648;8102f810009be006
1649;8102f810009cc906
1650;8102f810009d0705
1651;8102f810009dc707
1652;8102f81000a0ad0c
1653;8102f81000abed02
1654;0102f81072063ce0
1655;0102f81072063ff2
1656;0102f810720648df
1657;0102f81072066632
1658;0102f8107206cf90
1659;0102f8107206df17
1660;0102f81072071adc
1661;0102f8107207bc52
1662;8102f810009bdb08
1663;8102f810009d790b
1664;8102f810009e8909
1665;8102f81000a0ad01
1666;8102f81000a47908
1667;0102f81072062dba
1668;0102f8107206611f
1669;0102f81072066432
1670;0102f8107206795f
1671;0102f8107206b8a6
1672;0102f8107206f3a8
1673;0102f8107207cc6e
1674;0102f81072061b16
1675;0102f8107206561f
1676;0102f81072066dd8
1677;0102f810720688d9
1678;0102f8107206b216
1679;0102f8107206baab
1680;0102f8107206f92b
1681;8102f810009bb905
1682;8102f810009bd102
1683;8102f810009cff02
1684;8102f810009d0702
1685;8102f810009d9a08
1686;0102f8107206022a
1687;0102f81072067d41
1688;0102f810720696da
1689;0102f81072075c48
1690;0102f8107207aca5
1691;8102f810009bd002
1692;8102f810009bd202
1693;8102f810009d0303
1694;0102f81072060cf0
1695;0102f81072060dba
1696;0102f81072069c75
1697;0102f8107206e1b9
1698;0102f81072073b64
1699;0102f810720741e4
1700;0102f8107207c674
1701;8102f810009be50c
1702;8102f810009f4009
1703;8102f81000ae7605
1704;0102f8107206147d
1705;0102f8107206490e
1706;0102f8107206c3e1
1707;0102f8107206cc7d
1708;0102f81072077a68
1709;0102f8107207ce0f
1710;8102f810009c0903
1711;8102f810009ce905
1712;8102f810009cff04
1713;8102f810009cff06
1714;0102f81072061d19
1715;0102f8107206347e
1716;0102f810720687a9
1717;0102f8107206a28d
1718;0102f8107206b944
1719;0102f8107206c4dd
1720;0102f81072079be8
1721;8102f810009bbc01
1722;8102f810009c7e02
1723;8102f810009c9c0a
1724;8102f810009d1b02
1725;8102f810009d5a04
1726;8102f810009e8902
1727;8102f81000a47903
1728;8102f81000a84d0e
1729;0102f81072060997
1730;0102f81072063d4b
1731;0102f81072064032
1732;0102f8107206571f
1733;0102f8107206619b
1734;0102f8107207ce4f
1735;0102f8107207e094
1736;8102f810009c0908
1737;8102f81000a06a07
1738;0102f8107206055e
1739;0102f81072062273
1740;0102f8107206303a
1741;0102f810720664f6
1742;0102f8107206fa9d
1743;0102f81072076b09
1744;8102f810009bde0a
1745;8102f810009be008
1746;8102f810009be105
1747;8102f810009d790c
1748;8102f810009df403
1749;8102f81000a16706
1750;0102f8107206071f
1751;0102f810720630de
1752;0102f8107206423b
1753;0102f8107206d5ca
1754;0102f8107206f1cf
1755;0102f81072075419
1756;8102f810009bd407
1757;8102f810009d0403
1758;8102f810009d9b0b
1759;8102f810009e7e06
1760;8102f81000ab3807
1761;8102f81000ae7607
1762;0102f81072068b1f
1763;8102f810009bd104
1764;8102f810009bdd09
1765;8102f810009be00c
1766;8102f810009be203
1767;8102f810009cdc03
1768;8102f810009d9107
1769;0102f81072061837
1770;0102f810720626a0
1771;0102f810720659e7
1772;0102f810720677e9
1773;0102f81072069371
1774;0102f8107206b915
1775;0102f8107206c686
1776;0102f8107207707a
1777;8102f810009be202
1778;8102f810009c9c09
1779;8102f810009d030a
1780;8102f810009d2109
1781;8102f81000a16202
1782;0102f81072060d85
1783;0102f8107206147a
1784;0102f81072064267
1785;0102f810720664f3
1786;0102f81072073d08
1787;8102f810009bb906
1788;8102f810009bba0a
1789;8102f810009bdd07
1790;8102f810009d1b07
1791;8102f810009f4008
1792;8102f81000a99604
1793;0102f81072060254
1794;0102f81072060e1d
1795;0102f81072061656
1796;0102f81072065b40
1797;0102f81072066788
1798;0102f81072068891
1799;0102f8107207f768
1800;8102f810009bcf02
1801;8102f810009bdb04
1802;8102f810009f3b03
1803;8102f81000ae7606
1804;0102f8107206056b
1805;0102f81072060d57
1806;0102f810720631a9
1807;0102f81072064238
1808;0102f810720694f3
1809;0102f8107206a2e2
1810;0102f8107206b007
1811;0102f81072070f4a
1812;8102f810009bdd0c
1813;8102f810009fa503
1814;8102f81000a25b06
1815;8102f81000a84f04
1816;0102f81072060798
1817;0102f810720638d9
1818;0102f8107206e721
1819;0102f8107206f108
1820;0102f81072071b13
1821;8102f810009bbc08
1822;8102f810009bd106
1823;8102f810009bd208
1824;8102f810009bd701
1825;8102f810009bdb01
1826;8102f810009df40b
1827;8102f810009fa506
1828;8102f81000a06a08
1829;0102f81072062420
1830;0102f81072063a31
1831;0102f81072068808
1832;0102f8107206949e
1833;0102f8107206a854
1834;0102f8107206c74a
1835;8102f810009bd30c
1836;8102f810009be205
1837;8102f810009cdc02
1838;8102f810009d2502
1839;8102f810009dc902
1840;8102f81000a0ad0a
1841;0102f810720678e5
1842;0102f81072068b1b
1843;0102f8107206936e
1844;0102f81072069662
1845;0102f81072069804
1846;0102f8107206a0c2
1847;0102f8107207376e
1848;0102f81072074de1
1849;8102f810009be007
1850;8102f810009c0905
1851;8102f810009e6d09
1852;8102f810009ec001
1853;0102f8107206bbf4
1854;0102f8107207fcbc
1855;8102f810009ce301
1856;8102f81000a84d03
1857;0102f810720605f2
1858;0102f81072061300
1859;0102f81072061454
1860;0102f81072061775
1861;0102f8107206535e
1862;0102f81072065883
1863;0102f8107206641a
1864;0102f81072067ce1
1865;0102f810720699ed
1866;0102f8107206be2d
1867;0102f8107206e1af
1868;8102f810009bde06
1869;8102f810009be20c
1870;8102f810009bf403
1871;8102f810009ccc08
1872;8102f810009d2802
1873;8102f810009e2b08
1874;8102f810009e7e03
1875;0102f8107206421a
1876;0102f81072065829
1877;0102f810720662b4
1878;0102f81072069f3b
1879;0102f8107206b6c8
1880;8102f810009cb906
1881;8102f810009d2902
1882;8102f810009d7203
1883;8102f810009dca06
1884;8102f81000a8a60a
1885;8102f81000ab0604
1886;0102f81072060a4e
1887;0102f81072062999
1888;0102f810720654c7
1889;0102f81072067439
1890;0102f8107206c9b9
1891;0102f8107206df8b
1892;0102f81072076a0d
1893;0102f81072077709
1894;8102f810009bcf07
1895;8102f810009bda06
1896;8102f810009ce307
1897;8102f810009d1b06
1898;8102f81000a0ad09
1899;8102f81000a16901
1900;8102f81000ab3803
1901;0102f81072060c90
1902;0102f81072061b8e
1903;0102f810720622b3
1904;0102f8107206513b
1905;0102f810720690cc
1906;0102f81072069827
1907;0102f8107206a540
1908;0102f8107206ce1e
1909;0102f81072073b56
1910;0102f8107207d5ea
1911;8102f810009bbc02
1912;8102f810009bd007
1913;8102f810009e2701
1914;8102f81000a25b01
1915;8102f81000a8a601
1916;8102f81000a8a603
1917;0102f81072064401
1918;0102f81072065ab9
1919;0102f8107206d279
1920;0102f8107206ed39
1921;8102f810009d9103
1922;8102f810009f3b08
1923;8102f81000a0b207
1924;8102f81000a8a302
1925;0102f81072061a18
1926;0102f810720639f2
1927;0102f81072064e89
1928;0102f81072069060
1929;0102f8107206a0d5
1930;0102f8107206d42d
1931;0102f8107206dc0b
1932;0102f8107206e899
1933;0102f81072076f34
1934;8102f810009d2108
1935;8102f810009e2b06
1936;8102f81000a84d0f
1937;0102f81072063f32
1938;0102f81072064c11
1939;0102f81072066571
1940;0102f81072068158
1941;0102f81072075f28
1942;0102f810720784d9
1943;0102f8107207c61b
1944;8102f810009bce01
1945;8102f810009bd404
1946;8102f810009df407
1947;8102f810009e2702
1948;8102f810009ed401
1949;8102f81000a84d02
1950;8102f81000a84d07
1951;0102f8107206055d
1952;0102f810720650b2
1953;0102f81072067373
1954;0102f81072067f9f
1955;0102f8107206fd1c
1956;0102f81072070722
1957;8102f810009be509
1958;8102f81000ae1503
1959;0102f810720604a2
1960;0102f81072060d87
1961;0102f81072061691
1962;0102f81072063e3c
1963;0102f8107206426d
1964;0102f81072065b09
1965;0102f8107206d377
1966;0102f8107207cfd7
1967;8102f810009d0604
1968;8102f810009f3b07
1969;0102f8107206516d
1970;0102f810720659ed
1971;0102f81072066794
1972;0102f81072066ae0
1973;0102f810720798b6
1974;8102f810009d9a04
1975;0102f810720612ff
1976;0102f81072062215
1977;0102f8107206512d
1978;0102f81072067c90
1979;0102f8107206d2cb
1980;0102f8107207a7db
1981;0102f8107207bcde
1982;0102f8107207f332
1983;8102f810009bd401
1984;8102f810009ce906
1985;0102f8107206763d
1986;0102f8107206ad1f
1987;0102f8107206d14c
1988;8102f810009bd706
1989;8102f810009be501
1990;8102f810009d2104
1991;0102f810720631a6
1992;0102f8107206344e
1993;0102f810720645af
1994;0102f81072065561
1995;0102f8107206bf1f
1996;0102f81072072259
1997;8102f810009c5c08
1998;8102f810009f6705
1999;8102f81000a3f507
2000;0102f81072062de0
2001;0102f81072064357
2002;0102f810720657b6
2003;0102f810720721eb
2004;0102f810720737d3
2005;0102f8107207f5c9
2006;8102f810009bdd06
2007;8102f810009c7e05
2008;8102f810009dc904
2009;8102f810009e6d0c
2010;8102f810009fa507
2011;0102f8107206144a
2012;0102f8107206147f
2013;0102f81072063afb
2014;0102f81072069b67
2015;0102f8107206a79b
2016;8102f810009bde0c
2017;8102f81000a0b106
2018;0102f810720650a3
2019;0102f81072067450
2020;0102f810720675cb
2021;0102f8107206998d
2022;0102f81072069a98
2023;0102f8107206f0dc
2024;8102f810009be106
2025;8102f810009c090b
2026;8102f810009cdc08
2027;8102f810009d0605
2028;8102f810009d790a
2029;8102f81000a16906
2030;8102f81000a3f509
2031;8102f81000a99603
2032;0102f81072060d58
2033;0102f81072064a70
2034;0102f810720667f8
2035;0102f810720786e6
2036;0102f8107207f907
2037;8102f810009bc908
2038;8102f810009d2807
2039;8102f810009e7604
2040;8102f81000a16301
2041;0102f81072061478
2042;0102f8107206d056
2043;0102f81072071885
2044;8102f810009d0305
2045;8102f810009d2805
2046;8102f810009d7204
2047;8102f810009d9105
2048;8102f810009ec009
2049;8102f810009f8b07
2050;0102f810720649b7
2051;0102f81072065c65
2052;0102f810720665c1
2053;0102f8107206b9c4
2054;0102f8107206c4f8
2055;0102f8107207b498
2056;0102f8107207bdd4
2057;0102f8107207ea84
2058;8102f810009bd001
2059;0102f81072060998
2060;0102f81072060d53
2061;0102f81072060d8a
2062;0102f8107206571e
2063;0102f8107206617f
2064;0102f81072066eab
2065;0102f8107206a3d7
2066;0102f810720762c6
2067;0102f8107207a9ad
2068;8102f810009bce0a
2069;8102f810009c9c0c
2070;8102f810009d1b03
2071;0102f810720617a5
2072;0102f8107206882e
2073;0102f8107206ebf2
2074;0102f810720787e4
2075;8102f810009e2704
2076;8102f810009e2b01
2077;8102f81000a0b201
2078;8102f81000a8a502
2079;0102f810720604d4
2080;0102f81072061672
2081;0102f810720644e1
2082;0102f81072064d3a
2083;0102f810720673d6
2084;0102f81072067467
2085;0102f8107206c749
2086;0102f8107207d961
2087;8102f810009bca06
2088;8102f810009bce07
2089;8102f810009bd307
2090;8102f810009c5c07
2091;8102f810009ce902
2092;8102f81000a84d01
2093;0102f810720617e3
2094;0102f810720639ef
2095;0102f81072066350
2096;0102f810720674ac
2097;0102f8107206a5d3
2098;0102f8107206b77a
2099;0102f8107206bd43
2100;0102f8107206d99d
2101;0102f8107206efc2
2102;0102f8107206fff9
2103;0102f81072073755
2104;8102f810009d7908
2105;8102f810009f8b02
2106;8102f81000a16206
2107;8102f81000a89c01
2108;0102f8107206154e
2109;0102f81072063f93
2110;0102f81072067b35
2111;0102f8107206bd2e
2112;0102f8107207f607
2113;8102f810009be20b
2114;8102f810009ce304
2115;8102f810009ce30b
2116;8102f810009e6d05
2117;8102f810009e8907
2118;8102f810009f3b06
2119;8102f81000a16605
2120;8102f81000a99601
2121;0102f81072060964
2122;0102f810720659ef
2123;0102f81072068b16
2124;0102f810720692a4
2125;0102f8107206ab12
2126;0102f8107206c488
2127;0102f8107206d5ad
2128;0102f8107206fc1f
2129;0102f81072074a93
2130;0102f8107207c3e5
2131;8102f810009e8903
2132;8102f81000ae7608
2133;0102f8107206005c
2134;0102f810720626ff
2135;0102f8107206b858
2136;8102f810009c7e0a
2137;8102f810009d5a08
2138;8102f810009e2b05
2139;8102f810009f4001
2140;8102f810009fa505
2141;0102f810720612bb
2142;0102f81072062767
2143;0102f8107206432f
2144;0102f81072065073
2145;0102f8107206806a
2146;0102f8107206fd21
2147;0102f81072077700
2148;0102f81072078cb5
2149;8102f810009d250b
2150;8102f810009d9a07
2151;8102f810009e6d06
2152;8102f81000a0ad03
