,LocInfo,TECHNO,LAC,CI,COORD_X,COORD_Y,LON,LAT,min_dt,max_dt,NOM_SITE
103748,0102f810031746fd,3G,791,18173,599160,2429690,2.325063,48.865534999999994,2019/03/15,2019/06/22,CONCORDE_METRO_L8
103756,0102f81003fb0869,3G,1019,2153,601765,2433148,2.360563,48.896611,2019/03/15,2019/06/22,STADE_DES_FILLETTES
103759,0102f81003fb3d8b,3G,1019,15755,601349,2427660,2.354876,48.84729,2019/03/15,2019/06/22,OSM_UNIVERSITE_PARIS_VI
103760,0102f81003fb4171,3G,1019,16753,602666,2426565,2.372804,48.837444,2019/03/15,2019/06/22,QUAI_DE_LA_RAPEE_BIS
103761,0102f81003fb5837,3G,1019,22583,602666,2426565,2.372804,48.837444,2019/03/15,2019/06/22,QUAI_DE_LA_RAPEE_BIS
103762,0102f81003fb5f43,3G,1019,24387,602296,2433394,2.367802,48.89882,2019/03/15,2019/06/22,PTE_D_AUBERVILLIERS
103764,0102f81003fb6856,3G,1019,26710,602443,2426063,2.369765,48.832933000000004,2019/03/15,2019/06/22,BNF
103768,0102f81003fbaa2b,3G,1019,43563,601240,2426305,2.3533880000000003,48.835112,2019/03/15,2019/06/22,CROULEBARBE
103771,0102f81003fbc3a7,3G,1019,50087,601144,2433249,2.352099,48.89752,2019/03/15,2019/06/22,ORNANO
103772,0102f81003fbcf96,3G,1019,53142,602389,2432321,2.369064,48.889177000000004,2019/03/15,2019/06/22,MARCHE_RIQUET
103776,0102f81003ff9dd1,3G,1023,40401,605312,2427189,2.408837,48.843036,2019/03/15,2019/06/22,ARMAND_TROUSSEAU
103778,0102f81003ffd844,3G,1023,55364,604396,2426542,2.396357,48.837228,2019/03/15,2019/06/22,CHARENTON
103780,0102f81004036e05,3G,1027,28165,600825,2430235,2.347745,48.870433,2019/03/15,2019/06/22,MM_REX_VOIX_2013_EVENT
103781,0102f81004048d1d,3G,1028,36125,596501,2428299,2.288852,48.853024,2019/03/15,2019/06/22,OSM_AG2R_LA_MONDIALE_PARIS_GRENELLE_IND
103782,0102f81004048faf,3G,1028,36783,597572,2429257,2.303433,48.861639000000004,2019/03/15,2019/06/22,OSMSLA_AV_RAPP_TDF_RF
103783,0102f8100404c21f,3G,1028,49695,599639,2428764,2.331589,48.857213,2019/03/15,2019/06/22,VERNEUIL
103784,0102f81004050c1a,3G,1029,3098,597686,2430483,2.304979,48.872658,2019/03/15,2019/06/22,CHATEAUBRIAND_EU
103785,0102f81004051f6c,3G,1029,8044,597429,2430060,2.3014799999999997,48.868854999999996,2019/03/15,2019/06/22,PIERRE_CHARRON
103787,0102f8100405592c,3G,1029,22828,598701,2430416,2.318808,48.872059,2019/03/15,2019/06/22,OSM_CLIFFORD_ASTORG_PARIS_INDOOR
103788,0102f81004055d73,3G,1029,23923,596073,2429609,2.283011,48.864795,2019/03/15,2019/06/22,RUE_DE_LA_TOUR
103789,0102f810040561bf,3G,1029,25023,596073,2429609,2.283011,48.864795,2019/03/15,2019/06/22,RUE_DE_LA_TOUR
103790,0102f8100405727b,3G,1029,29307,600135,2431290,2.338345,48.879915000000004,2019/03/15,2019/06/22,ST_GEORGES_NAVARIN
103791,0102f8100405e37d,3G,1029,58237,595221,2428553,2.271417,48.855298,2019/03/15,2019/06/22,SQUARE_MOZART
104223,0102f810160f3ad9,3G,5647,15065,597203,2430783,2.298396,48.875352,2019/03/15,2019/06/22,HOCHE_BEAUJON
104224,0102f810160fe07b,3G,5647,57467,598926,2433033,2.321866,48.895579,2019/03/15,2019/06/22,PORTE_DE_ST_OUEN
104225,0102f81016115fba,3G,5649,24506,601283,2428800,2.35398,48.857535,2019/03/15,2019/06/22,BHV_ST_GERVAIS
104316,0102f81024068cad,3G,9222,36013,614970,2446236,2.5410169999999996,49.014057,2019/03/15,2019/06/22,ROISSY_1_PROVIS_N
104572,0102f81062041a00,3G,25092,6656,601695,2431320,2.359602,48.880183,2019/03/15,2019/06/22,PLACE_NAPOLEON_III
104573,0102f8106204d112,3G,25092,53522,600821,2431932,2.3476939999999997,48.885684000000005,2019/03/15,2019/06/22,ROCHECHOUART
104574,0102f8106204d630,3G,25092,54832,601052,2432624,2.3508430000000002,48.891903000000006,2019/03/15,2019/06/22,MARCADET_POISSONNIERS
104575,0102f8106204f4a5,3G,25092,62629,600137,2431958,2.338372,48.885919,2019/03/15,2019/06/22,GABRIELLE
104577,0102f8106206003d,3G,25094,61,599311,2430892,2.327117,48.876338,2019/03/15,2019/06/22,SAINT_LAZARE
104578,0102f81062060320,3G,25094,800,599526,2430958,2.330047,48.876931,2019/03/15,2019/06/22,OSM_GOOGLE_PARIS_LONDRES_INDOOR
104579,0102f81062073181,3G,25095,12673,601833,2425393,2.361457,48.826914,2019/03/15,2019/06/22,PARC_DE_CHOISY
104775,0102f8107504c7ed,3G,29956,51181,599685,2426420,2.332217,48.836146,2019/03/15,2019/06/22,DENFERT_ROCHEREAU
104776,0102f81096fe7b5b,3G,38654,31579,599297,2430144,2.3269279999999997,48.869615,2019/03/15,2019/06/22,MM_CULTURE_HALL_2010_EVENT
104778,0102f81097034990,3G,38659,18832,600358,2430171,2.341383,48.869858,2019/03/15,2019/06/22,FEYDEAU
105407,8102f810016dfa0e,4G,1,23984654,600370,2430798,2.3415470000000003,48.875493,2019/03/15,2019/06/22,NOTRE_DAME_DE_LORETTE
105408,8102f810016e2b0d,4G,1,23997197,599473,2428202,2.329328,48.852162,2019/03/15,2019/06/22,CHAISE_RECAMIER
105409,8102f810016e5d01,4G,1,24009985,599946,2425465,2.335771,48.827563,2019/03/15,2019/06/22,AVENUE_REILLE
105410,8102f810016e6c08,4G,1,24013832,603300,2430252,2.381464,48.870578,2019/03/15,2019/06/22,BLD_BELLEVILLE_EU
105413,8102f810016e9b02,4G,1,24025858,599976,2432571,2.336178,48.891428000000005,2019/03/15,2019/06/22,DAMREMONT
105414,8102f810016e9e02,4G,1,24026626,603796,2427021,2.3881930000000002,48.841537,2019/03/15,2019/06/22,DUGOMMIER
105415,8102f810016ea505,4G,1,24028421,600640,2427307,2.345221,48.844118,2019/03/15,2019/06/22,ESTRAPADE_EU
105416,8102f810016ea606,4G,1,24028678,599060,2431308,2.323697,48.880076,2019/03/15,2019/06/22,EUROPE
105417,8102f810016ea810,4G,1,24029200,599660,2428578,2.331875,48.855540999999995,2019/03/15,2019/06/22,FAC_DE_MED
105418,8102f810016eba0a,4G,1,24033802,600837,2426213,2.347901,48.834284999999994,2019/03/15,2019/06/22,LES_GOBELINS
105419,8102f810016ef201,4G,1,24048129,601795,2425906,2.3609419999999997,48.831524,2019/03/15,2019/06/22,LYCEE_CHASLES
105421,8102f810016f2d09,4G,1,24063241,602190,2425803,2.366319,48.830597,2019/03/15,2019/06/22,PLACE_JEANNE_D_ARC
105422,8102f810016f3b01,4G,1,24066817,601992,2427008,2.363629,48.841428,2019/03/15,2019/06/22,PONT_DE_TOLBIAC_BIS
105423,8102f810016f6006,4G,1,24076294,598829,2431764,2.320548,48.884174,2019/03/15,2019/06/22,ROME
105424,8102f810016f6f02,4G,1,24080130,599158,2431808,2.325031,48.884570000000004,2019/03/15,2019/06/22,RUE_LEMERCIER
105426,8102f810016f810a,4G,1,24084746,601471,2431878,2.3565509999999996,48.885197999999995,2019/03/15,2019/06/22,SQUARE_LEON
105427,8102f810016f8505,4G,1,24085765,602196,2430990,2.366427,48.877215,2019/03/15,2019/06/22,SQUARE_VARLIN
105428,8102f810016f970c,4G,1,24090380,597183,2428194,2.2981409999999998,48.852084000000005,2019/03/15,2019/06/22,SUFFREN
105430,8102f810016fa701,4G,1,24094465,597193,2431309,2.2982560000000003,48.880078999999995,2019/03/15,2019/06/22,WAGRAM
105431,8102f810016fd905,4G,1,24107269,598284,2433218,2.3131150000000003,48.897240000000004,2019/03/15,2019/06/22,STADE_LEON_BIANCOTTO
105456,8102f8100171ed05,4G,1,24243461,604185,2431735,2.393535,48.883901,2019/03/15,2019/06/22,RUE_DE_TOULOUSE
105463,8102f8100172c90a,4G,1,24299786,602666,2426565,2.372804,48.837444,2019/03/15,2019/06/22,QUAI_DE_LA_RAPEE_BIS
105469,8102f81001733909,4G,1,24328457,602477,2425993,2.370227,48.832304,2019/03/15,2019/06/22,BNF_BIS
105473,8102f8100173ab01,4G,1,24357633,599175,2430913,2.3252639999999998,48.876526,2019/03/15,2019/06/22,SAINT_LAZARE_INDOOR
105476,8102f81001747f06,4G,1,24411910,597502,2430482,2.3024720000000003,48.872648,2019/03/15,2019/06/22,CHATEAUBRIAND
105497,8102f81001779507,4G,1,24614151,598795,2428515,2.3200939999999997,48.854974,2019/03/15,2019/06/22,CITE_VANEAU
105498,8102f8100177b801,4G,1,24623105,601159,2428768,2.352291,48.857248,2019/03/15,2019/06/22,HOTEL_DE_VILLE_METRO_L1
105511,8102f810017a1001,4G,1,24776705,599408,2430601,2.32844,48.873721999999994,2019/03/15,2019/06/22,HAVRE_CAUMARTIN_METRO_L3
105516,8102f810017ae801,4G,1,24832001,596467,2429366,2.28838,48.862613,2019/03/15,2019/06/22,MM_HELLO_SHOW_4G_EVENT_2014
105521,8102f810017c0902,4G,1,24905986,597415,2430982,2.301283,48.877142,2019/03/15,2019/06/22,MM_HELLOSHOW_2017
105525,8102f810017ecf01,4G,1,25087745,598920,2430650,2.321791,48.874162,2019/03/15,2019/06/22,OSM_CHAUMET_HAUSSMANN_IND
105930,0102f810031751c4,3G,791,20932,597106,2430583,2.2970759999999997,48.873554,2019/03/15,2019/06/22,CDG_ETOILE_METRO_FRIEDLAND
105931,0102f810031753ab,3G,791,21419,602774,2427486,2.3742799999999997,48.845721000000005,2019/03/15,2019/06/22,GARE_DE_LYON_METRO_L1
105932,0102f81003177e53,3G,791,32339,601735,2428542,2.3601360000000002,48.855216,2019/03/15,2019/06/22,SAINT_PAUL_METRO_L1
105933,0102f8100317844b,3G,791,33867,602625,2427433,2.372251,48.845246,2019/03/15,2019/06/22,GARE_DE_LYON_METRO_L14
105934,0102f81003178552,3G,791,34130,598855,2431567,2.3209020000000002,48.882403000000004,2019/03/15,2019/06/22,ROME_METRO_L2
105938,0102f8100317c2e6,3G,791,49894,601735,2428542,2.3601360000000002,48.855216,2019/03/15,2019/06/22,SAINT_PAUL_METRO_L1
105947,0102f81003fb025c,3G,1019,604,601930,2427987,2.362789,48.850227000000004,2019/03/15,2019/06/22,SCHOMBERG
105950,0102f81003fb1a9d,3G,1019,6813,603532,2427400,2.384601,48.844945,2019/03/15,2019/06/22,PLACE_BOURGOIN_RE
105951,0102f81003fb2b2a,3G,1019,11050,601592,2429344,2.358191,48.862424,2019/03/15,2019/06/22,HAUDRIETTES
105953,0102f81003fb2edb,3G,1019,11995,602108,2432650,2.365236,48.892134000000006,2019/03/15,2019/06/22,PLACE_HEBERT
105954,0102f81003fb36fa,3G,1019,14074,603124,2432939,2.379086,48.894728,2019/03/15,2019/06/22,CURIAL
105956,0102f81003fb6380,3G,1019,25472,604497,2429770,2.397766,48.866239,2019/03/15,2019/06/22,AGENCE_ORANGE_PARIS_GAMBETTA
105957,0102f81003fb6f84,3G,1019,28548,604483,2430827,2.3975869999999997,48.875739,2019/03/15,2019/06/22,TELEGRAPHE
105961,0102f81003fb9cd2,3G,1019,40146,601647,2429312,2.35894,48.862136,2019/03/15,2019/06/22,CENTRAL_FT_BONDEVILLE_PARIS_INDOOR
105964,0102f81003fbbd19,3G,1019,48409,602047,2429313,2.364389,48.862144,2019/03/15,2019/06/22,CIRQUE_D_HIVER
105966,0102f81003fbed4d,3G,1019,60749,604738,2426906,2.401018,48.840497,2019/03/15,2019/06/22,DAUMESNIL
105967,0102f81003fe25c3,3G,1022,9667,603107,2426694,2.378809,48.838602,2019/03/15,2019/06/22,POPB_INDOOR
105968,0102f81003fef3a5,3G,1022,62373,602632,2426665,2.372341,48.838343,2019/03/15,2019/06/22,QUAI_DE_LA_RAPEE
105969,0102f81003ff79fe,3G,1023,31230,604861,2426435,2.402687,48.836263,2019/03/15,2019/06/22,MICHEL_BIZOT
105970,0102f81004032382,3G,1027,9090,599917,2429914,2.335375,48.867548,2019/03/15,2019/06/22,MM_ESPACE_CINKO_2012_EVENT
105971,0102f81004049056,3G,1028,36950,599473,2428202,2.329328,48.852162,2019/03/15,2019/06/22,CHAISE_RECAMIER
105973,0102f810040588f3,3G,1029,35059,597536,2430946,2.3029319999999998,48.876818,2019/03/15,2019/06/22,HOCHE
105974,0102f8100405a823,3G,1029,43043,594429,2427296,2.260647,48.843995,2019/03/15,2019/06/22,EXELMANS
105975,0102f8100405e1ee,3G,1029,57838,599405,2429769,2.3284,48.866245,2019/03/15,2019/06/22,TUILERIES_BIS
105976,0102f8100405f4b5,3G,1029,62645,597809,2430604,2.306654,48.873746000000004,2019/03/15,2019/06/22,BERRI_ARTOIS
105977,0102f8100405fb42,3G,1029,64322,600370,2430798,2.3415470000000003,48.875493,2019/03/15,2019/06/22,NOTRE_DAME_DE_LORETTE
106404,0102f810160fb516,3G,5647,46358,597133,2430586,2.297444,48.873581,2019/03/15,2019/06/22,FRIEDLAND_RE
106405,0102f810160fbe08,3G,5647,48648,597623,2431469,2.3041150000000004,48.881519,2019/03/15,2019/06/22,CARNOT
106406,0102f81016116010,3G,5649,24592,600920,2429764,2.349038,48.8662,2019/03/15,2019/06/22,RUE_GRENETA
106407,0102f8101611ae4c,3G,5649,44620,600842,2429359,2.347975,48.862559999999995,2019/03/15,2019/06/22,LA_PETITE_TRUANDERIE
106410,0102f81016128b28,3G,5650,35624,594150,2427616,2.256843,48.846868,2019/03/15,2019/06/22,PARC_DES_PRINCES
106484,0102f810240318aa,3G,9219,6314,616240,2446080,2.558362,49.012625,2019/03/15,2019/06/22,ROISSY_T3_INDOOR
106743,0102f81062042780,3G,25092,10112,600821,2431932,2.3476939999999997,48.885684000000005,2019/03/15,2019/06/22,ROCHECHOUART
106745,0102f8106204a42d,3G,25092,42029,600458,2432954,2.342748,48.894870000000004,2019/03/15,2019/06/22,PLACE_ALBERT_KAHN
106746,0102f8106204dc18,3G,25092,56344,599776,2431734,2.333453,48.883905,2019/03/15,2019/06/22,BLANCHE
106747,0102f8106204f7d4,3G,25092,63444,600285,2432071,2.340389,48.886934000000004,2019/03/15,2019/06/22,PLACE_DU_TERTRE_RE
106748,0102f81062067ddf,3G,25094,32223,599365,2430254,2.327854,48.870604,2019/03/15,2019/06/22,RUE_DE_SEZE_BIS
106907,0102f81075041a44,3G,29956,6724,599298,2427919,2.326946,48.849618,2019/03/15,2019/06/22,RENNES_CHERCHE_MIDI
106908,0102f810750423d4,3G,29956,9172,598800,2426950,2.3201669999999996,48.840908,2019/03/15,2019/06/22,GARE_MONTPARNASSE_1_INDOOR
106909,0102f81075042935,3G,29956,10549,600155,2426984,2.338616,48.841215000000005,2019/03/15,2019/06/22,LYCEE_LAVOISIER_BIS
106910,0102f81075043468,3G,29956,13416,599613,2428127,2.331235,48.851488,2019/03/15,2019/06/22,RENNES_COLOMBIERS
106911,0102f8107504384f,3G,29956,14415,598275,2427595,2.313016,48.846703999999995,2019/03/15,2019/06/22,HENRI_QUEUILLE
106912,0102f81075044dda,3G,29956,19930,600837,2426213,2.347901,48.834284999999994,2019/03/15,2019/06/22,LES_GOBELINS
106913,0102f81075045da9,3G,29956,23977,598582,2427011,2.317198,48.841456,2019/03/15,2019/06/22,GARE_MONTPARNASSE_BIS
106914,0102f810750478eb,3G,29956,30955,599685,2426420,2.332217,48.836146,2019/03/15,2019/06/22,DENFERT_ROCHEREAU
106915,0102f810750492d9,3G,29956,37593,598860,2427850,2.320981,48.848997,2019/03/15,2019/06/22,KERING_PARIS07_INDOOR
106916,0102f8107504ef25,3G,29956,61221,598738,2427074,2.319322,48.842023,2019/03/15,2019/06/22,GARE_MONTPARNASSE_TER
107549,8102f810016def06,4G,1,23981830,597820,2430141,2.306806,48.869585,2019/03/15,2019/06/22,MONTAIGNE_EU
107550,8102f810016df302,4G,1,23982850,598514,2431189,2.316257,48.879005,2019/03/15,2019/06/22,VILLIERS
107554,8102f810016e4703,4G,1,24004355,599685,2426420,2.332217,48.836146,2019/03/15,2019/06/22,DENFERT_ROCHEREAU
107555,8102f810016e5a08,4G,1,24009224,600380,2426120,2.341679,48.83345,2019/03/15,2019/06/22,AUGUSTE_BLANQUI
107556,8102f810016e5f0a,4G,1,24010506,602805,2430692,2.374723,48.874534999999995,2019/03/15,2019/06/22,AVENUE_VELLEFAUX
107557,8102f810016e7401,4G,1,24015873,602443,2426063,2.369765,48.832933000000004,2019/03/15,2019/06/22,BNF
107558,8102f810016e7f09,4G,1,24018697,601184,2429130,2.352633,48.860501,2019/03/15,2019/06/22,CENTRE_POMPIDOU
107560,8102f810016eba02,4G,1,24033794,600837,2426213,2.347901,48.834284999999994,2019/03/15,2019/06/22,LES_GOBELINS
107561,8102f810016ebd06,4G,1,24034566,596752,2428483,2.2922689999999997,48.854679,2019/03/15,2019/06/22,GRENELLE
107562,8102f810016ee60d,4G,1,24045069,599561,2433152,2.330521,48.896649,2019/03/15,2019/06/22,LEIBNITZ
107564,8102f810016efd02,4G,1,24050946,603030,2425245,2.37775,48.825579,2019/03/15,2019/06/22,MASSENA_CHEVALERET
107566,8102f810016f2201,4G,1,24060417,604437,2430066,2.396952,48.8689,2019/03/15,2019/06/22,PERE_LACHAISE_BIS
107568,8102f810016f6203,4G,1,24076803,604610,2428691,2.399294,48.856541,2019/03/15,2019/06/22,RUE_BAGNOLET_BIS
107570,8102f810016f970d,4G,1,24090381,597183,2428194,2.2981409999999998,48.852084000000005,2019/03/15,2019/06/22,SUFFREN
107589,8102f81001716a07,4G,1,24209927,597331,2429706,2.300147,48.865673,2019/03/15,2019/06/22,ALMA_MARCEAU_EB
107590,8102f81001716d05,4G,1,24210693,598155,2426790,2.311385,48.839469,2019/03/15,2019/06/22,ARMORIQUE
107597,8102f8100171ca02,4G,1,24234498,602280,2415080,2.3674880000000003,48.734219,2019/03/15,2019/06/22,ORLY
107599,8102f81001720905,4G,1,24250629,602908,2427755,2.376106,48.848138,2019/03/15,2019/06/22,PLACE_ALIGRE_EU
107600,8102f8100172250a,4G,1,24257802,598008,2427398,2.309381,48.844933000000005,2019/03/15,2019/06/22,RUE_DE_STAEL
107607,8102f8100172d402,4G,1,24302594,604956,2427758,2.403996,48.848153,2019/03/15,2019/06/22,SQUARE_REJANE_BIS
107614,8102f8100173390b,4G,1,24328459,602477,2425993,2.370227,48.832304,2019/03/15,2019/06/22,BNF_BIS
107619,8102f81001747906,4G,1,24410374,600818,2427254,2.347644,48.843641,2019/03/15,2019/06/22,ESTRAPADE
107641,8102f8100176ae03,4G,1,24555011,602106,2427772,2.365185,48.848294,2019/03/15,2019/06/22,SCHOMBERG_BIS
107650,8102f81001779502,4G,1,24614146,598795,2428515,2.3200939999999997,48.854974,2019/03/15,2019/06/22,CITE_VANEAU
107654,8102f81001780403,4G,1,24642563,595026,2427020,2.268779,48.841519,2019/03/15,2019/06/22,INSTITUT_PARIS_V
107662,8102f8100179c20a,4G,1,24756746,600445,2430301,2.342568,48.871026,2019/03/15,2019/06/22,GRANDS_BOULEVARDS_METRO_L8_L9
107663,8102f8100179f204,4G,1,24769028,597334,2428453,2.300196,48.854411999999996,2019/03/15,2019/06/22,MM_FAN_ZONE_EVENT_3
107672,8102f810017bd701,4G,1,24893185,599807,2429747,2.333876,48.866048,2019/03/15,2019/06/22,PYRAMIDES_METRO_L14
107673,8102f810017bf501,4G,1,24900865,604010,2429810,2.391133,48.866602,2019/03/15,2019/06/22,PRE_PROD_MENILMONTANT_NOKIA
107676,8102f810017d3201,4G,1,24982017,600687,2429906,2.3458639999999997,48.867476,2019/03/15,2019/06/22,SENTIER_METRO_L3
107678,8102f810017dbe01,4G,1,25017857,594702,2427726,2.2643590000000002,48.847862,2019/03/15,2019/06/22,MICHEL_ANGE_AUTEUIL_METRO_L9_10
107679,8102f810017e3e02,4G,1,25050626,597125,2430550,2.297335,48.873258,2019/03/15,2019/06/22,TPIM_ETOILE
108093,0102f81003161943,3G,790,6467,602340,2414380,2.3683,48.727927,2019/03/15,2019/06/22,ORLY_SUD_INDOOR
108096,0102f810031626d8,3G,790,9944,602262,2414382,2.3672400000000002,48.727945,2019/03/15,2019/06/22,ORLY_SUD_PISTES_OUEST
108114,0102f8100317214a,3G,791,8522,599210,2430198,2.325743,48.8701,2019/03/15,2019/06/22,MADELEINE_METRO_L8_L12
108115,0102f81003175684,3G,791,22148,599807,2429747,2.333876,48.866048,2019/03/15,2019/06/22,PYRAMIDES_METRO_L14
108118,0102f81003178e5a,3G,791,36442,598294,2429911,2.3132650000000003,48.867519,2019/03/15,2019/06/22,CHAMPS_ELYSEES_METRO_L1
108119,0102f81003179175,3G,791,37237,603772,2429379,2.387887,48.86273,2019/03/15,2019/06/22,PERE_LACHAISE_METRO_L2_3
108120,0102f8100317be99,3G,791,48793,598364,2430608,2.3142150000000004,48.873783,2019/03/15,2019/06/22,MIROMESNIL_METRO_L9_L13
108121,0102f8100317d220,3G,791,53792,600445,2430301,2.342568,48.871026,2019/03/15,2019/06/22,GRANDS_BOULEVARDS_METRO_L8_L9
108122,0102f8100317e885,3G,791,59525,601310,2431280,2.354356,48.879824,2019/03/15,2019/06/22,GARE_DU_NORD_METRO_L4
108124,0102f81003180acf,3G,792,2767,603111,2425300,2.378853,48.826073,2019/03/15,2019/06/22,RERC_BFM
108131,0102f81003fa9cac,3G,1018,40108,602449,2431250,2.3698759999999996,48.879551,2019/03/15,2019/06/22,ST_JOSEPH_ARTISAN
108136,0102f81003fb9c9f,3G,1019,40095,601440,2428486,2.356118,48.854713000000004,2019/03/15,2019/06/22,LOUIS_PHILIPPE
108138,0102f81003fbc4aa,3G,1019,50346,604610,2428691,2.399294,48.856541,2019/03/15,2019/06/22,RUE_BAGNOLET_BIS
108139,0102f81003fbc625,3G,1019,50725,603618,2428520,2.385782,48.85501,2019/03/15,2019/06/22,CHARONNE
108140,0102f81003fbce04,3G,1019,52740,603124,2432939,2.379086,48.894728,2019/03/15,2019/06/22,CURIAL
108141,0102f81003fbcff0,3G,1019,53232,604223,2428184,2.394018,48.851987,2019/03/15,2019/06/22,NATION
108142,0102f81003fed1fe,3G,1022,53758,602666,2426565,2.372804,48.837444,2019/03/15,2019/06/22,QUAI_DE_LA_RAPEE_PROV
108144,0102f810040402fd,3G,1028,765,599296,2428961,2.326917,48.858983,2019/03/15,2019/06/22,MUSEE_D'ORSAY_BIS
108145,0102f81004047ab0,3G,1028,31408,599536,2428895,2.330186,48.85839,2019/03/15,2019/06/22,LILLE
108146,0102f81004048db4,3G,1028,36276,596942,2427047,2.294867,48.841774,2019/03/15,2019/06/22,SQUARE_LAMBERT
108147,0102f81004049de0,3G,1028,40416,597204,2428587,2.298425,48.855616,2019/03/15,2019/06/22,MM_FAN_ZONE_EVENT_1
108148,0102f8100404c72f,3G,1028,50991,599393,2428974,2.3282380000000003,48.8591,2019/03/15,2019/06/22,MM_CAISSE_DES_DEPOTS
108149,0102f8100404f5ff,3G,1028,62975,598657,2428700,2.3182139999999998,48.856636,2019/03/15,2019/06/22,BABYLONE_BIS
108150,0102f81004052c68,3G,1029,11368,600135,2431290,2.338345,48.879915000000004,2019/03/15,2019/06/22,ST_GEORGES_NAVARIN
108152,0102f81004057fb5,3G,1029,32693,600135,2431290,2.338345,48.879915000000004,2019/03/15,2019/06/22,ST_GEORGES_NAVARIN
108154,0102f8100405b21f,3G,1029,45599,595630,2428614,2.276987,48.85585,2019/03/15,2019/06/22,RAYNOUARD_BRUNEAU
108155,0102f8100405dfd5,3G,1029,57301,595278,2427410,2.272206,48.845026000000004,2019/03/15,2019/06/22,STE_PERINE
108579,0102f810160ffaf8,3G,5647,64248,597140,2430470,2.29754,48.872539,2019/03/15,2019/06/22,AGENCE_FT_PARIS_CHAMPS_ELYSEES_PDV1
108580,0102f810161153fc,3G,5649,21500,601047,2430252,2.3507689999999997,48.870585,2019/03/15,2019/06/22,OSM_FT_BONNES_NOUVELLES_PARIS
108581,0102f81016115fd7,3G,5649,24535,600920,2429764,2.349038,48.8662,2019/03/15,2019/06/22,RUE_GRENETA
108582,0102f8101611717e,3G,5649,29054,600518,2429210,2.3435610000000002,48.861221,2019/03/15,2019/06/22,SAINT_HONORE_ROULE
108585,0102f81016126c3a,3G,5650,27706,593638,2427644,2.24987,48.847115,2019/04/28,2019/06/22,MM_MOUSQUETAIRE
108778,0102f81038047e7c,3G,14340,32380,592343,2428818,2.232214,48.857652,2019/03/15,2019/06/22,MM_SOLYDAYS_LONGCHAMP_2011_EVENT
108906,0102f81062040be8,3G,25092,3048,600593,2430516,2.344585,48.872959,2019/03/15,2019/06/22,BOULE_ROUGE
108907,0102f81062044831,3G,25092,18481,599776,2431734,2.333453,48.883905,2019/03/15,2019/06/22,BLANCHE
108908,0102f810620630f1,3G,25094,12529,599172,2430609,2.325224,48.873794000000004,2019/03/15,2019/06/22,MATHURINS
108909,0102f81062065a29,3G,25094,23081,599060,2431308,2.323697,48.880076,2019/03/15,2019/06/22,EUROPE
108910,0102f8106206f134,3G,25094,61748,597978,2430959,2.308955,48.876937,2019/03/15,2019/06/22,MONCEAU_MURAT
108912,0102f81062073577,3G,25095,13687,596180,2426000,2.2845009999999997,48.832359999999994,2019/03/15,2019/06/22,PARC_EXPOS_VERS_HALL1
108913,0102f81062073fc4,3G,25095,16324,601210,2425345,2.352977,48.826484,2019/03/15,2019/06/22,MAISON_BLANCHE
108914,0102f81062074985,3G,25095,18821,597569,2425699,2.303413,48.829661,2019/03/15,2019/06/22,SQUARE_CASTAGNARY
108915,0102f8106207537a,3G,25095,21370,601210,2425345,2.352977,48.826484,2019/03/15,2019/06/22,MAISON_BLANCHE
109105,0102f8107504086e,3G,29956,2158,599674,2427009,2.332067,48.841440000000006,2019/03/15,2019/06/22,MONTPARNASSE_BIS
109106,0102f81075041318,3G,29956,4888,599111,2428120,2.324399,48.851424,2019/03/15,2019/06/22,RUE_DU_BAC_PROV
109107,0102f81075041fa7,3G,29956,8103,599659,2427880,2.331862,48.849268,2019/03/15,2019/06/22,SENAT_BONAPARTE
109108,0102f810750425c7,3G,29956,9671,599688,2426987,2.3322580000000004,48.841242,2019/03/15,2019/06/22,MONTPARNASSE_EPSS
109109,0102f81075044320,3G,29956,17184,600171,2426624,2.338834,48.83798,2019/03/15,2019/06/22,BAUDELOCQUE
109110,0102f81075045a6f,3G,29956,23151,599613,2428127,2.331235,48.851488,2019/03/15,2019/06/22,RENNES_COLOMBIERS
109111,0102f81075046efa,3G,29956,28410,599020,2425620,2.323165,48.828955,2019/03/15,2019/06/22,MOULIN_VERT
109112,0102f8107504a1a1,3G,29956,41377,598738,2427074,2.319322,48.842023,2019/03/15,2019/06/22,GARE_MONTPARNASSE_TER
109115,0102f810960941ea,3G,38409,16874,597813,2426314,2.306731,48.835190000000004,2019/03/15,2019/06/22,CLINIQUE_LABROUSTE_EU
109766,8102f810016ded05,4G,1,23981317,598845,2430203,2.32077,48.870145,2019/03/15,2019/06/22,OSMSLA_MADELEINE_RF
109769,8102f810016e370b,4G,1,24000267,599232,2428548,2.326046,48.855271,2019/03/15,2019/06/22,MUSEE_MAILLOL
109770,8102f810016e3a06,4G,1,24001030,595204,2426778,2.2712060000000003,48.839346,2019/03/15,2019/06/22,LE_PONANT
109772,8102f810016e3e05,4G,1,24002053,599482,2424860,2.329456,48.822125,2019/03/15,2019/06/22,PORTE_D_ORLEANS
109773,8102f810016e7506,4G,1,24016134,602614,2426408,2.3720950000000003,48.836033,2019/03/15,2019/06/22,BNF_EU
109774,8102f810016e7808,4G,1,24016904,600144,2433258,2.338468,48.897602,2019/03/15,2019/06/22,BLD_NEY
